order_id,date,product,category,region,customer_id,quantity,unit_price,revenue
ORD-001906,2025-07-14,Gamma Tablet,Electronics,West,CUST-01162,2,522.07,1044.14
ORD-001907,2025-04-27,Iota Speaker,Accessories,West,CUST-00475,2,104.54,209.08
ORD-001908,2024-04-17,Kappa Keyboard,Accessories,EMEA,CUST-00563,5,86.32,431.6
ORD-001909,2024-08-13,Epsilon Laptop,Computers,North,CUST-00435,3,898.73,2696.19
ORD-001910,2025-09-22,Alpha Phone,Electronics,South,CUST-00804,5,817.51,4087.55
ORD-001911,2025-03-07,Alpha Phone,Electronics,LATAM,CUST-00055,2,772.61,1545.22
ORD-001912,2025-02-22,Zeta Headphones,Accessories,APAC,CUST-00931,2,154.31,308.62
ORD-001913,2025-03-30,Delta Laptop,Computers,North,CUST-00752,4,1190.22,4760.88
ORD-001914,2024-06-08,Alpha Phone,Electronics,South,CUST-00312,3,789.04,2367.12
ORD-001915,2025-06-06,Zeta Headphones,Accessories,APAC,CUST-01113,2,159.59,319.18
ORD-001916,2025-08-12,Alpha Phone,Electronics,APAC,CUST-00957,2,727.12,1454.24
ORD-001917,2024-03-17,Theta Camera,Electronics,APAC,CUST-00318,2,752.4,1504.8
ORD-001918,2025-05-23,Gamma Tablet,Electronics,East,CUST-00757,2,534.14,1068.28
ORD-001919,2025-03-16,Alpha Phone,Electronics,LATAM,CUST-00465,1,800.02,800.02
ORD-001920,2024-09-10,Zeta Headphones,Accessories,EMEA,CUST-01111,4,148.71,594.84
ORD-001921,2024-11-15,Delta Laptop,Computers,APAC,CUST-00700,5,1165.86,5829.3
ORD-001922,2024-09-19,Kappa Keyboard,Accessories,EMEA,CUST-01081,2,86.81,173.62
ORD-001923,2025-08-19,Zeta Headphones,Accessories,North,CUST-01137,4,137.41,549.64
ORD-001924,2025-07-07,Gamma Tablet,Electronics,LATAM,CUST-00735,1,508.0,508.0
ORD-001925,2025-01-08,Eta Smartwatch,Accessories,North,CUST-01094,4,206.23,824.92
ORD-001926,2025-09-28,Gamma Tablet,Electronics,South,CUST-00739,2,542.35,1084.7
ORD-001927,2024-06-15,Iota Speaker,Accessories,APAC,CUST-00768,3,104.55,313.65
ORD-001928,2025-04-03,Delta Laptop,Computers,EMEA,CUST-00744,4,1233.49,4933.96
ORD-001929,2024-10-06,Zeta Headphones,Accessories,APAC,CUST-00276,3,137.58,412.74
ORD-001930,2024-10-28,Alpha Phone,Electronics,West,CUST-00233,2,778.82,1557.64
ORD-001931,2025-06-14,Epsilon Laptop,Computers,East,CUST-00054,2,834.06,1668.12
ORD-001932,2025-08-02,Iota Speaker,Accessories,LATAM,CUST-00257,3,106.55,319.65
ORD-001933,2024-08-05,Theta Camera,Electronics,North,CUST-00090,2,733.9,1467.8
ORD-001934,2024-04-11,Gamma Tablet,Electronics,APAC,CUST-00408,3,524.7,1574.1
ORD-001935,2025-07-07,Gamma Tablet,Electronics,South,CUST-00366,3,514.2,1542.6
ORD-001936,2024-10-14,Theta Camera,Electronics,APAC,CUST-00351,4,699.98,2799.92
ORD-001937,2024-06-15,Kappa Keyboard,Accessories,North,CUST-01183,6,73.47,440.82
ORD-001938,2025-09-12,Alpha Phone,Electronics,EMEA,CUST-00487,3,771.79,2315.37
ORD-001939,2024-02-05,Epsilon Laptop,Computers,LATAM,CUST-00842,3,833.72,2501.16
ORD-001940,2024-12-18,Delta Laptop,Computers,West,CUST-00984,2,1252.93,2505.86
ORD-001941,2024-03-13,Iota Speaker,Accessories,APAC,CUST-00621,5,92.27,461.35
ORD-001942,2024-12-18,Alpha Phone,Electronics,APAC,CUST-00930,3,831.3,2493.9
ORD-001943,2024-03-10,Beta Phone,Electronics,APAC,CUST-00401,3,673.95,2021.85
ORD-001944,2025-02-28,Theta Camera,Electronics,LATAM,CUST-01120,1,693.31,693.31
ORD-001945,2025-07-14,Alpha Phone,Electronics,West,CUST-00570,2,740.71,1481.42
ORD-001946,2025-05-31,Zeta Headphones,Accessories,South,CUST-00975,2,143.48,286.96
ORD-001947,2025-03-03,Epsilon Laptop,Computers,North,CUST-00392,2,866.65,1733.3
ORD-001948,2025-06-22,Delta Laptop,Computers,South,CUST-00352,3,1247.05,3741.15
ORD-001949,2024-06-08,Delta Laptop,Computers,South,CUST-00806,4,1106.38,4425.52
ORD-001950,2024-05-28,Zeta Headphones,Accessories,EMEA,CUST-00576,4,158.81,635.24
ORD-001951,2024-08-17,Beta Phone,Electronics,South,CUST-00777,5,682.88,3414.4
ORD-001952,2025-07-15,Zeta Headphones,Accessories,North,CUST-00633,4,139.65,558.6
ORD-001953,2024-03-07,Theta Camera,Electronics,North,CUST-00523,2,729.64,1459.28
ORD-001954,2025-01-15,Theta Camera,Electronics,APAC,CUST-00726,4,722.56,2890.24
ORD-001955,2024-02-27,Beta Phone,Electronics,EMEA,CUST-00162,2,681.21,1362.42
ORD-001956,2024-09-15,Beta Phone,Electronics,East,CUST-00659,3,608.62,1825.86
ORD-001957,2024-12-07,Gamma Tablet,Electronics,LATAM,CUST-00850,1,464.83,464.83
ORD-001958,2024-05-09,Delta Laptop,Computers,North,CUST-00082,2,1135.81,2271.62
ORD-001959,2024-06-20,Epsilon Laptop,Computers,LATAM,CUST-00524,2,874.88,1749.76
ORD-001960,2025-09-05,Eta Smartwatch,Accessories,EMEA,CUST-00004,5,210.69,1053.45
ORD-001961,2024-07-27,Alpha Phone,Electronics,South,CUST-00495,2,837.02,1674.04
ORD-001962,2024-12-19,Alpha Phone,Electronics,APAC,CUST-01075,3,866.99,2600.97
ORD-001963,2025-04-15,Delta Laptop,Computers,APAC,CUST-01158,3,1093.16,3279.48
ORD-001964,2024-04-25,Eta Smartwatch,Accessories,West,CUST-00568,2,179.56,359.12
ORD-001965,2024-09-20,Beta Phone,Electronics,LATAM,CUST-00878,4,674.85,2699.4
ORD-001966,2025-03-17,Eta Smartwatch,Accessories,South,CUST-01092,5,190.22,951.1
ORD-001967,2025-07-01,Gamma Tablet,Electronics,East,CUST-01012,1,482.44,482.44
ORD-001968,2025-03-28,Iota Speaker,Accessories,North,CUST-01015,3,99.93,299.79
ORD-001969,2025-04-21,Iota Speaker,Accessories,South,CUST-00864,3,91.13,273.39
ORD-001970,2024-10-13,Gamma Tablet,Electronics,South,CUST-01167,6,513.24,3079.44
ORD-001971,2024-10-29,Gamma Tablet,Electronics,LATAM,CUST-00779,3,481.55,1444.65
ORD-001972,2024-11-06,Epsilon Laptop,Computers,North,CUST-01005,3,922.86,2768.58
ORD-001973,2024-07-26,Gamma Tablet,Electronics,West,CUST-00314,5,532.33,2661.65
ORD-001974,2025-09-09,Eta Smartwatch,Accessories,EMEA,CUST-00730,2,185.91,371.82
ORD-001975,2025-03-21,Iota Speaker,Accessories,LATAM,CUST-00384,5,107.53,537.65
ORD-001976,2025-09-24,Eta Smartwatch,Accessories,LATAM,CUST-00277,4,200.22,800.88
ORD-001977,2024-02-24,Iota Speaker,Accessories,APAC,CUST-01096,7,107.37,751.59
ORD-001978,2024-01-12,Delta Laptop,Computers,LATAM,CUST-01153,1,1128.91,1128.91
ORD-001979,2025-02-03,Beta Phone,Electronics,APAC,CUST-00698,4,662.57,2650.28
ORD-001980,2025-05-29,Eta Smartwatch,Accessories,LATAM,CUST-01030,2,195.17,390.34
ORD-001981,2025-06-25,Delta Laptop,Computers,APAC,CUST-00751,2,1264.76,2529.52
ORD-001982,2024-08-24,Eta Smartwatch,Accessories,North,CUST-00983,3,203.22,609.66
ORD-001983,2024-10-05,Gamma Tablet,Electronics,West,CUST-00624,3,498.45,1495.35
ORD-001984,2024-12-13,Alpha Phone,Electronics,EMEA,CUST-00228,2,865.0,1730.0
ORD-001985,2025-09-18,Kappa Keyboard,Accessories,East,CUST-00017,3,77.06,231.18
ORD-001986,2024-04-13,Beta Phone,Electronics,East,CUST-00012,4,612.65,2450.6
ORD-001987,2025-09-21,Kappa Keyboard,Accessories,EMEA,CUST-00692,3,80.71,242.13
ORD-001988,2025-05-31,Kappa Keyboard,Accessories,LATAM,CUST-00070,3,80.96,242.88
ORD-001989,2024-09-04,Theta Camera,Electronics,North,CUST-00108,5,690.49,3452.45
ORD-001990,2024-12-29,Eta Smartwatch,Accessories,APAC,CUST-00201,2,198.47,396.94
ORD-001991,2024-11-16,Zeta Headphones,Accessories,APAC,CUST-01076,1,162.69,162.69
ORD-001992,2025-09-24,Iota Speaker,Accessories,LATAM,CUST-00629,4,103.61,414.44
ORD-001993,2024-10-12,Gamma Tablet,Electronics,LATAM,CUST-00906,3,460.14,1380.42
ORD-001994,2024-05-28,Epsilon Laptop,Computers,APAC,CUST-00303,6,847.24,5083.44
ORD-001995,2024-03-24,Zeta Headphones,Accessories,EMEA,CUST-00937,4,163.17,652.68
ORD-001996,2025-02-09,Epsilon Laptop,Computers,South,CUST-00576,8,939.72,7517.76
ORD-001997,2025-03-31,Epsilon Laptop,Computers,EMEA,CUST-00555,2,973.63,1947.26
ORD-001998,2024-06-09,Delta Laptop,Computers,APAC,CUST-00125,5,1151.97,5759.85
ORD-001999,2025-04-04,Zeta Headphones,Accessories,LATAM,CUST-00859,2,156.21,312.42
ORD-002000,2025-07-03,Iota Speaker,Accessories,APAC,CUST-00745,3,103.24,309.72
ORD-002001,2025-05-14,Beta Phone,Electronics,South,CUST-00480,5,622.35,3111.75
ORD-002002,2025-05-23,Kappa Keyboard,Accessories,EMEA,CUST-00132,3,79.8,239.4
ORD-002003,2025-04-25,Eta Smartwatch,Accessories,East,CUST-01026,1,204.07,204.07
ORD-002004,2024-04-23,Iota Speaker,Accessories,North,CUST-00115,3,98.63,295.89
ORD-002005,2025-07-31,Zeta Headphones,Accessories,South,CUST-00481,3,158.75,476.25
ORD-002006,2024-12-26,Theta Camera,Electronics,North,CUST-00981,1,745.54,745.54
ORD-002007,2024-12-06,Alpha Phone,Electronics,APAC,CUST-01025,2,855.03,1710.06
ORD-002008,2025-03-24,Theta Camera,Electronics,South,CUST-00331,4,741.42,2965.68
ORD-002009,2024-06-28,Alpha Phone,Electronics,East,CUST-00942,1,797.1,797.1
ORD-002010,2025-02-10,Iota Speaker,Accessories,LATAM,CUST-00955,2,96.65,193.3
ORD-002011,2024-07-14,Kappa Keyboard,Accessories,East,CUST-00768,2,84.24,168.48
ORD-002012,2025-04-10,Gamma Tablet,Electronics,North,CUST-00391,3,498.02,1494.06
ORD-002013,2024-11-06,Beta Phone,Electronics,East,CUST-00834,1,616.08,616.08
ORD-002014,2024-09-18,Theta Camera,Electronics,North,CUST-00143,1,700.03,700.03
ORD-002015,2025-02-22,Gamma Tablet,Electronics,North,CUST-00328,1,463.26,463.26
ORD-002016,2025-02-09,Iota Speaker,Accessories,North,CUST-00628,4,102.79,411.16
ORD-002017,2024-05-22,Alpha Phone,Electronics,EMEA,CUST-00377,4,772.78,3091.12
ORD-002018,2024-12-07,Beta Phone,Electronics,South,CUST-00090,1,617.93,617.93
ORD-002019,2024-11-11,Kappa Keyboard,Accessories,East,CUST-00808,3,86.21,258.63
ORD-002020,2024-04-10,Eta Smartwatch,Accessories,LATAM,CUST-01021,4,210.02,840.08
ORD-002021,2024-08-31,Iota Speaker,Accessories,West,CUST-01066,6,104.68,628.08
ORD-002022,2025-05-04,Delta Laptop,Computers,LATAM,CUST-01059,4,1228.67,4914.68
ORD-002023,2024-01-12,Eta Smartwatch,Accessories,West,CUST-01012,2,212.5,425.0
ORD-002024,2024-08-26,Zeta Headphones,Accessories,East,CUST-00553,4,156.72,626.88
ORD-002025,2025-07-14,Zeta Headphones,Accessories,APAC,CUST-00124,3,151.94,455.82
ORD-002026,2024-02-11,Eta Smartwatch,Accessories,North,CUST-00057,1,217.35,217.35
ORD-002027,2025-08-16,Zeta Headphones,Accessories,North,CUST-00806,3,139.81,419.43
ORD-002028,2025-03-04,Epsilon Laptop,Computers,EMEA,CUST-00235,5,978.72,4893.6
ORD-002029,2024-06-06,Gamma Tablet,,West,CUST-00608,4,489.16,1956.64
ORD-002030,2024-08-03,Theta Camera,Electronics,APAC,CUST-00392,3,702.97,2108.91
ORD-002031,2025-04-06,Gamma Tablet,Electronics,LATAM,CUST-00970,4,461.35,1845.4
ORD-002032,2024-05-13,Eta Smartwatch,Accessories,East,CUST-01200,4,200.6,802.4
ORD-002033,2024-03-07,Gamma Tablet,Electronics,EMEA,CUST-00052,2,510.1,1020.2
ORD-002034,2024-01-07,Eta Smartwatch,Accessories,West,CUST-00489,2,218.81,437.62
ORD-002035,2025-06-09,Theta Camera,Electronics,LATAM,CUST-00005,6,765.43,4592.58
ORD-002036,2024-03-13,Beta Phone,Electronics,APAC,CUST-00632,3,709.54,2128.62
ORD-002037,2025-02-02,Alpha Phone,Electronics,LATAM,CUST-00217,5,774.77,3873.85
ORD-002038,2025-02-08,Beta Phone,Electronics,South,CUST-00536,5,712.77,3563.85
ORD-002039,2025-07-31,Zeta Headphones,Accessories,APAC,CUST-00738,3,147.67,443.01
ORD-002040,2024-05-09,Iota Speaker,Accessories,East,CUST-00730,3,105.97,317.91
ORD-002041,2025-04-10,Alpha Phone,Electronics,South,CUST-01050,4,753.67,3014.68
ORD-002042,2024-07-24,Eta Smartwatch,Accessories,LATAM,CUST-00003,5,199.23,996.15
ORD-002043,2024-09-22,Delta Laptop,Computers,North,CUST-01026,2,1310.75,2621.5
ORD-002044,2025-06-20,Epsilon Laptop,Computers,LATAM,CUST-01026,3,979.38,2938.14
ORD-002045,2024-09-09,Kappa Keyboard,Accessories,South,CUST-00150,2,81.9,163.8
ORD-002046,2024-10-15,Delta Laptop,Computers,APAC,CUST-00004,7,1270.42,8892.94
ORD-002047,2024-06-12,Epsilon Laptop,Computers,East,CUST-00468,3,840.82,2522.46
ORD-002048,2024-04-04,Alpha Phone,Electronics,East,CUST-00070,3,834.42,2503.26
ORD-002049,2024-04-19,Alpha Phone,Electronics,South,CUST-00201,2,817.86,1635.72
ORD-002050,2024-12-01,Gamma Tablet,Electronics,EMEA,CUST-00308,5,458.24,2291.2
ORD-002051,2024-08-25,Alpha Phone,Electronics,East,CUST-00922,3,737.18,2211.54
ORD-002052,2025-01-15,Eta Smartwatch,Accessories,EMEA,CUST-00292,4,183.42,733.68
ORD-002053,2025-03-11,Epsilon Laptop,Computers,North,CUST-01178,2,939.34,1878.68
ORD-002054,2025-04-27,Zeta Headphones,Accessories,North,CUST-00924,5,138.32,691.6
ORD-002055,2024-01-25,Beta Phone,Electronics,North,CUST-01157,5,644.81,3224.05
ORD-002056,2024-04-26,Gamma Tablet,Electronics,West,CUST-00883,1,484.73,484.73
ORD-002057,2025-04-26,Eta Smartwatch,Accessories,APAC,CUST-00586,9,201.01,1809.09
ORD-002058,2025-01-26,Kappa Keyboard,Accessories,LATAM,CUST-00509,4,82.26,329.04
ORD-002059,2025-06-20,Alpha Phone,Electronics,South,CUST-00005,3,828.52,2485.56
ORD-002060,2024-03-19,Iota Speaker,Accessories,EMEA,CUST-00293,4,99.31,397.24
ORD-002061,2025-08-02,Zeta Headphones,Accessories,APAC,CUST-00360,1,147.94,147.94
ORD-002062,2024-06-21,Zeta Headphones,Accessories,East,CUST-00214,3,145.95,437.85
ORD-002063,2024-01-12,Zeta Headphones,Accessories,West,CUST-01039,3,159.78,479.34
ORD-002064,2024-05-07,Alpha Phone,Electronics,EMEA,CUST-00563,2,771.97,1543.94
ORD-002065,2025-08-30,Alpha Phone,,North,CUST-00765,4,760.55,3042.2
ORD-002066,2024-04-01,Zeta Headphones,Accessories,North,CUST-00045,3,156.25,468.75
ORD-002067,2025-06-26,Delta Laptop,Computers,South,CUST-00703,3,1165.37,3496.11
ORD-002068,2025-06-15,Kappa Keyboard,Accessories,EMEA,CUST-00634,3,84.48,253.44
ORD-002069,2025-03-22,Epsilon Laptop,Computers,North,CUST-00661,4,868.05,3472.2
ORD-002070,2025-01-24,Beta Phone,Electronics,South,CUST-01194,4,675.21,2700.84
ORD-002071,2024-02-12,Eta Smartwatch,Accessories,East,CUST-00721,4,180.9,723.6
ORD-002072,2024-09-10,Gamma Tablet,Electronics,North,CUST-00594,2,487.58,975.16
ORD-002073,2024-05-09,Zeta Headphones,Accessories,South,CUST-00246,3,144.33,432.99
ORD-002074,2024-02-29,Eta Smartwatch,Accessories,LATAM,CUST-00857,4,211.6,846.4
ORD-002075,2025-04-11,Iota Speaker,Accessories,North,CUST-00552,1,108.25,108.25
ORD-002076,2024-10-13,Theta Camera,Electronics,EMEA,CUST-00043,4,693.53,2774.12
ORD-002077,2025-05-31,Eta Smartwatch,,East,CUST-00841,2,211.93,423.86
ORD-002078,2025-04-11,Eta Smartwatch,Accessories,APAC,CUST-00179,2,206.95,413.9
ORD-002079,2024-12-10,Kappa Keyboard,Accessories,EMEA,CUST-00535,1,86.38,86.38
ORD-002080,2025-01-16,Gamma Tablet,Electronics,South,CUST-00607,3,530.05,1590.15
ORD-002081,2024-09-09,Alpha Phone,Electronics,APAC,CUST-00672,4,731.48,2925.92
ORD-002082,2024-02-25,Gamma Tablet,Electronics,West,CUST-00927,3,520.29,1560.87
ORD-002083,2025-04-07,Beta Phone,Electronics,APAC,CUST-00017,5,653.61,3268.05
ORD-002084,2025-04-01,Eta Smartwatch,Accessories,West,CUST-01136,2,179.75,359.5
ORD-002085,2024-03-23,Eta Smartwatch,Accessories,LATAM,CUST-00826,3,189.1,567.3
ORD-002086,2024-04-08,Zeta Headphones,Accessories,APAC,CUST-00547,2,161.57,323.14
ORD-002087,2024-05-28,Alpha Phone,Electronics,LATAM,CUST-01054,3,867.08,2601.24
ORD-002088,2024-11-24,Eta Smartwatch,Accessories,West,CUST-00437,5,210.89,1054.45
ORD-002089,2024-06-04,Delta Laptop,Computers,West,CUST-00179,1,1314.53,1314.53
ORD-002090,2024-07-08,Eta Smartwatch,Accessories,APAC,CUST-00616,4,211.2,844.8
ORD-002091,2025-05-08,Zeta Headphones,Accessories,LATAM,CUST-00677,2,134.4,268.8
ORD-002092,2024-09-19,Delta Laptop,Computers,LATAM,CUST-00634,3,1148.12,3444.36
ORD-002093,2024-03-20,Beta Phone,Electronics,East,CUST-01158,2,588.08,1176.16
ORD-002094,2025-02-03,Alpha Phone,Electronics,APAC,CUST-00802,3,734.14,2202.42
ORD-002095,2025-08-31,Iota Speaker,Accessories,South,CUST-00312,4,93.43,373.72
ORD-002096,2024-09-16,Kappa Keyboard,Accessories,EMEA,CUST-00025,4,79.06,316.24
ORD-002097,2025-09-06,Eta Smartwatch,Accessories,South,CUST-00371,2,212.83,425.66
ORD-002098,2025-07-05,Alpha Phone,Electronics,East,CUST-00525,2,856.84,1713.68
ORD-002099,2024-04-10,Epsilon Laptop,Computers,LATAM,CUST-00230,4,919.89,3679.56
ORD-002100,2024-12-24,Eta Smartwatch,Accessories,South,CUST-01126,6,216.04,1296.24
ORD-002101,2025-01-14,Theta Camera,Electronics,EMEA,CUST-00378,2,699.01,1398.02
ORD-002102,2024-08-08,Alpha Phone,Electronics,EMEA,CUST-00888,4,861.17,3444.68
ORD-002103,2025-02-23,Alpha Phone,Electronics,North,CUST-00462,2,791.66,1583.32
ORD-002104,2024-05-03,Eta Smartwatch,Accessories,East,CUST-00365,2,190.13,380.26
ORD-002105,2025-02-25,Delta Laptop,Computers,EMEA,CUST-00104,3,1298.86,3896.58
ORD-002106,2024-08-18,Gamma Tablet,Electronics,South,CUST-01135,1,487.82,487.82
ORD-002107,2024-03-03,Alpha Phone,Electronics,APAC,CUST-00428,3,799.54,2398.62
ORD-002108,2025-04-29,Zeta Headphones,Accessories,LATAM,CUST-00469,3,143.9,431.7
ORD-002109,2025-09-19,Iota Speaker,Accessories,South,CUST-01015,2,102.22,204.44
ORD-002110,2025-07-27,Kappa Keyboard,,South,CUST-00870,5,86.82,434.1
ORD-002111,2025-04-27,Zeta Headphones,Accessories,West,CUST-00770,6,134.86,809.16
ORD-002112,2025-06-02,Zeta Headphones,,APAC,CUST-00680,3,160.92,482.76
ORD-002113,2024-06-03,Alpha Phone,Electronics,East,CUST-00805,2,719.73,1439.46
ORD-002114,2024-04-01,Zeta Headphones,Accessories,North,CUST-00886,3,144.95,434.85
ORD-002115,2025-06-09,Delta Laptop,Computers,EMEA,CUST-00561,4,1119.53,4478.12
ORD-002116,2025-03-30,Zeta Headphones,Accessories,LATAM,CUST-00331,1,156.67,156.67
ORD-002117,2025-08-20,Delta Laptop,Computers,East,CUST-00587,2,1091.24,2182.48
ORD-002118,2025-05-24,Gamma Tablet,Electronics,West,CUST-00201,6,504.34,3026.04
ORD-002119,2024-07-01,Alpha Phone,Electronics,LATAM,CUST-00454,4,766.23,3064.92
ORD-002120,2025-01-20,Gamma Tablet,Electronics,APAC,CUST-00826,1,462.44,462.44
ORD-002121,2025-07-27,Alpha Phone,Electronics,APAC,CUST-00111,5,842.44,4212.2
ORD-002122,2025-02-08,Beta Phone,Electronics,EMEA,CUST-00864,3,612.32,1836.96
ORD-002123,2024-09-02,Kappa Keyboard,Accessories,LATAM,CUST-00908,3,74.63,223.89
ORD-002124,2025-08-13,Epsilon Laptop,Computers,APAC,CUST-00033,2,858.56,1717.12
ORD-002125,2025-04-15,Zeta Headphones,Accessories,LATAM,CUST-00555,5,151.59,757.95
ORD-002126,2025-02-26,Iota Speaker,Accessories,APAC,CUST-00107,2,102.16,204.32
ORD-002127,2024-03-05,Kappa Keyboard,Accessories,APAC,CUST-00226,2,71.38,142.76
ORD-002128,2024-01-13,Zeta Headphones,Accessories,East,CUST-00487,4,141.31,565.24
ORD-002129,2024-07-31,Theta Camera,Electronics,East,CUST-00179,3,689.35,2068.05
ORD-002130,2024-08-29,Delta Laptop,Computers,APAC,CUST-00637,3,1158.71,3476.13
ORD-002131,2025-05-07,Gamma Tablet,Electronics,East,CUST-00788,2,537.34,1074.68
ORD-002132,2024-07-31,Epsilon Laptop,Computers,EMEA,CUST-00167,3,950.73,2852.19
ORD-002133,2024-12-03,Eta Smartwatch,Accessories,South,CUST-00663,3,204.01,612.03
ORD-002134,2024-06-21,Eta Smartwatch,Accessories,APAC,CUST-00300,2,192.55,385.1
ORD-002135,2024-06-12,Gamma Tablet,Electronics,North,CUST-00035,3,519.03,1557.09
ORD-002136,2025-04-09,Beta Phone,Electronics,APAC,CUST-00407,2,693.6,1387.2
ORD-002137,2025-05-11,Eta Smartwatch,Accessories,EMEA,CUST-00314,4,202.77,811.08
ORD-002138,2025-01-29,Beta Phone,Electronics,South,CUST-00816,1,685.92,685.92
ORD-002139,2024-11-03,Zeta Headphones,Accessories,EMEA,CUST-00743,2,156.42,312.84
ORD-002140,2024-07-01,Eta Smartwatch,Accessories,East,CUST-00727,3,201.86,605.58
ORD-002141,2025-09-20,Eta Smartwatch,Accessories,East,CUST-00826,4,191.52,766.08
ORD-002142,2025-05-24,Theta Camera,Electronics,,CUST-01125,4,733.36,2933.44
ORD-002143,2025-06-29,Iota Speaker,Accessories,North,CUST-00569,1,93.19,93.19
ORD-002144,2025-07-17,Zeta Headphones,Accessories,LATAM,CUST-00576,2,157.33,314.66
ORD-002145,2025-09-15,Eta Smartwatch,Accessories,North,CUST-00062,3,211.12,633.36
ORD-002146,2025-08-16,Zeta Headphones,Accessories,APAC,CUST-00369,1,158.6,158.6
ORD-002147,2024-08-14,Beta Phone,Electronics,East,CUST-00094,3,645.48,1936.44
ORD-002148,2025-03-11,Alpha Phone,Electronics,EMEA,CUST-00984,4,749.86,2999.44
ORD-002149,2025-02-25,Gamma Tablet,Electronics,East,CUST-01050,3,459.05,1377.15
ORD-002150,2025-07-07,Epsilon Laptop,Computers,APAC,CUST-01145,5,942.76,4713.8
ORD-002151,2024-01-21,Zeta Headphones,Accessories,APAC,CUST-00050,3,160.51,481.53
ORD-002152,2025-07-07,Iota Speaker,Accessories,APAC,CUST-00883,3,101.99,305.97
ORD-002153,2025-01-31,Beta Phone,Electronics,North,CUST-00764,1,602.81,602.81
ORD-002154,2025-09-16,Beta Phone,Electronics,EMEA,CUST-00036,1,705.45,705.45
ORD-002155,2024-04-14,Kappa Keyboard,Accessories,East,CUST-00100,3,86.73,260.19
ORD-002156,2024-07-10,Alpha Phone,Electronics,North,CUST-00329,2,788.35,1576.7
ORD-002157,2024-01-17,Epsilon Laptop,Computers,West,CUST-00706,2,916.05,1832.1
ORD-002158,2024-04-29,Zeta Headphones,Accessories,West,CUST-00221,4,157.26,629.04
ORD-002159,2025-01-27,Zeta Headphones,Accessories,West,CUST-00567,3,156.04,468.12
ORD-002160,2025-02-28,Alpha Phone,Electronics,APAC,CUST-00996,5,873.75,4368.75
ORD-002161,2024-05-08,Alpha Phone,Electronics,East,CUST-01022,4,737.46,2949.84
ORD-002162,2024-05-09,Alpha Phone,Electronics,East,CUST-00110,3,811.9,2435.7
ORD-002163,2025-07-25,Zeta Headphones,Accessories,North,CUST-00149,2,154.72,309.44
ORD-002164,2025-07-13,Zeta Headphones,Accessories,APAC,CUST-00406,2,160.62,321.24
ORD-002165,2024-01-29,Gamma Tablet,Electronics,EMEA,CUST-00699,3,536.34,1609.02
ORD-002166,2024-04-06,Eta Smartwatch,Accessories,East,CUST-01017,6,218.02,1308.12
ORD-002167,2024-01-10,Iota Speaker,Accessories,APAC,CUST-01153,5,99.24,496.2
ORD-002168,2024-08-29,Alpha Phone,Electronics,EMEA,CUST-00108,2,851.86,1703.72
ORD-002169,2024-08-19,Zeta Headphones,Accessories,West,CUST-00389,1,146.83,146.83
ORD-002170,2024-10-10,Eta Smartwatch,,West,CUST-00425,1,195.91,195.91
ORD-002171,2024-07-18,Gamma Tablet,Electronics,EMEA,CUST-00447,6,474.38,2846.28
ORD-002172,2024-03-19,Gamma Tablet,Electronics,APAC,CUST-00918,5,530.76,2653.8
ORD-002173,2024-06-21,Zeta Headphones,Accessories,East,CUST-01092,3,163.48,490.44
ORD-002174,2025-04-11,Iota Speaker,Accessories,South,CUST-01090,3,94.18,282.54
ORD-002175,2025-08-03,Theta Camera,Electronics,South,CUST-00656,5,636.95,3184.75
ORD-002176,2025-02-19,Zeta Headphones,Accessories,EMEA,CUST-00321,4,158.4,633.6
ORD-002177,2025-03-24,Eta Smartwatch,Accessories,LATAM,CUST-00719,7,203.79,1426.53
ORD-002178,2024-03-27,Delta Laptop,Computers,West,CUST-00728,1,1309.24,1309.24
ORD-002179,2024-04-10,Eta Smartwatch,Accessories,South,CUST-00580,4,189.14,756.56
ORD-002180,2024-01-08,Epsilon Laptop,Computers,APAC,CUST-00447,2,821.87,1643.74
ORD-002181,2024-07-18,Beta Phone,Electronics,APAC,CUST-00210,2,648.02,1296.04
ORD-002182,2025-05-19,Eta Smartwatch,Accessories,LATAM,CUST-00849,2,182.5,365.0
ORD-002183,2024-03-27,Zeta Headphones,Accessories,EMEA,CUST-00370,6,141.9,851.4
ORD-002184,2024-02-12,Delta Laptop,Computers,LATAM,CUST-00577,7,1109.31,7765.17
ORD-002185,2025-01-19,Kappa Keyboard,Accessories,North,CUST-00689,2,74.64,149.28
ORD-002186,2025-09-12,Alpha Phone,Electronics,North,CUST-00790,3,736.06,2208.18
ORD-002187,2025-03-10,Gamma Tablet,Electronics,North,CUST-00992,1,544.3,544.3
ORD-002188,2025-02-11,Alpha Phone,Electronics,APAC,CUST-00163,1,763.61,763.61
ORD-002189,2025-04-27,Theta Camera,Electronics,North,CUST-00977,5,691.16,3455.8
ORD-002190,2024-01-17,Eta Smartwatch,Accessories,West,CUST-00350,3,214.86,644.58
ORD-002191,2024-05-27,Delta Laptop,Computers,West,CUST-00670,2,1241.52,2483.04
ORD-002192,2024-10-03,Eta Smartwatch,Accessories,East,CUST-00426,3,203.7,611.1
ORD-002193,2024-08-19,Delta Laptop,Computers,LATAM,CUST-00327,1,1248.29,1248.29
ORD-002194,2024-12-31,Theta Camera,Electronics,South,CUST-01130,1,744.97,744.97
